L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,58,11,431,530,38,20,21,97,82,0,22,47,76,73,43,20,21,1,6,43,0,81,451,42,23,3,24,8,373,20,11,38,17,44,3,89,25,198,5,27,0
0,58,12,413,530,38,20,8,108,82,0,22,57,69,77,51,13,25,3,6,43,0,83,452,45,23,3,24,2,370,22,48,38,27,33,10,101,18,200,1,27,0
0,58,6,426,514,42,4,8,100,84,0,26,61,71,79,32,12,38,13,6,61,0,83,465,55,24,3,20,2,376,7,46,42,27,33,10,86,18,200,1,32,0
0,62,7,425,514,8,4,8,101,84,0,27,59,68,79,36,23,23,13,6,61,0,77,470,55,24,3,20,2,370,7,46,43,27,33,10,95,0,200,5,32,0
0,64,9,432,514,8,4,14,75,67,0,27,67,62,93,37,23,25,13,6,61,0,79,435,51,16,3,23,2,370,7,46,27,19,33,9,97,2,203,4,34,0
0,69,9,432,491,14,6,6,87,67,0,30,44,66,22,44,14,14,12,6,59,0,79,452,51,16,3,24,0,368,12,49,27,19,33,16,109,8,207,13,36,0
0,69,8,429,481,14,4,11,84,67,0,12,54,58,24,24,9,16,12,6,60,0,79,458,58,16,3,7,0,375,10,47,29,24,35,17,74,9,208,13,36,0
0,71,18,429,481,9,12,11,77,67,0,12,49,54,25,24,12,16,14,6,60,0,79,472,58,16,3,8,1,375,21,47,29,8,5,14,91,7,208,9,36,0
4,71,18,432,481,9,14,11,83,67,0,14,49,69,31,24,16,19,18,0,58,0,79,472,58,16,3,18,6,375,21,52,29,8,5,14,110,7,219,9,36,0
0,74,12,437,465,10,12,8,43,64,0,14,25,70,34,2,17,9,6,0,58,0,77,448,58,6,3,14,6,376,11,9,17,11,5,16,49,3,220,13,20,0
0,87,19,420,465,20,13,8,52,67,0,23,44,70,12,2,17,48,9,0,60,0,70,462,60,6,3,14,7,376,11,9,17,6,9,18,58,3,230,4,23,0
0,95,22,423,465,17,15,14,42,67,0,23,45,74,12,2,18,50,9,0,61,0,70,469,62,7,3,18,7,369,14,9,17,10,9,21,63,3,238,4,23,0
0,95,24,428,442,20,15,14,42,77,0,23,40,74,12,4,12,69,12,0,61,0,75,469,62,7,3,24,7,369,14,9,17,12,9,21,77,6,238,4,23,0
0,95,12,430,453,21,3,9,33,82,0,18,49,71,21,4,2,118,7,4,63,0,75,469,62,7,3,10,3,359,7,3,17,9,9,17,46,9,238,0,26,0
0,99,12,430,458,32,3,9,41,40,0,18,43,78,24,8,9,117,7,4,71,0,75,442,21,4,3,14,3,372,7,3,5,18,9,17,69,9,241,0,29,0
0,99,12,421,452,35,7,12,45,40,0,21,56,77,16,11,12,128,7,4,71,6,78,449,23,5,3,19,5,369,13,3,9,22,12,17,74,6,250,0,29,0
5,100,0,432,448,27,5,12,54,40,0,68,92,77,13,10,19,91,7,4,80,0,78,454,23,8,3,9,15,373,12,3,9,13,36,7,48,6,260,0,29,0
0,106,0,420,452,27,5,3,36,40,0,73,93,75,13,18,29,101,1,4,80,0,85,461,23,8,3,13,18,370,12,3,9,14,39,7,54,0,274,2,29,0
0,106,0,418,457,28,7,3,15,40,0,87,80,75,14,18,13,98,1,4,71,0,76,464,23,8,3,16,32,370,20,3,9,16,43,17,65,0,278,2,29,0
0,62,0,430,441,29,7,16,20,25,18,89,99,70,14,18,7,98,1,4,72,0,72,468,8,6,3,16,38,369,20,3,19,5,40,10,75,0,171,2,29,0
5,62,6,419,447,9,11,16,11,25,26,78,112,66,14,18,12,44,1,4,75,0,72,470,10,9,3,7,38,369,8,0,23,5,40,18,36,1,171,2,29,0
5,66,6,428,463,9,12,14,22,36,35,85,118,49,7,22,10,57,0,4,70,0,73,470,10,56,3,12,29,361,8,0,23,5,48,18,46,3,174,3,37,0
0,68,6,412,450,9,12,14,19,41,42,85,92,49,7,22,13,32,0,4,85,0,79,470,10,56,3,12,29,362,10,1,23,8,48,12,55,6,180,3,40,0
0,72,6,412,450,18,16,15,33,41,53,87,96,44,7,16,9,32,3,4,81,0,80,470,16,56,3,9,30,365,2,1,23,8,48,12,35,6,180,3,40,0
0,74,6,401,463,22,16,16,17,19,60,89,96,42,7,16,21,12,3,4,82,0,87,449,10,53,3,9,30,373,2,1,15,21,49,13,39,6,180,3,50,0
0,82,9,407,443,18,16,4,30,19,69,89,112,43,21,16,29,9,3,4,83,0,89,469,11,56,3,9,9,357,2,1,15,19,54,5,43,0,189,2,50,0
0,82,9,409,439,22,21,9,37,29,86,90,115,41,19,16,14,19,3,4,75,0,84,469,14,60,3,9,13,362,13,7,15,19,59,5,48,0,206,5,50,0
0,91,8,398,439,22,9,12,37,31,95,81,89,46,19,2,13,24,3,4,70,0,84,469,15,60,3,5,15,366,12,6,15,19,63,5,25,0,206,5,50,0
0,91,8,401,441,22,10,12,32,37,113,85,91,27,63,2,18,44,3,4,70,0,84,469,23,66,3,5,15,370,12,6,15,8,15,2,33,0,219,13,63,0
0,91,14,388,424,5,14,10,33,18,120,86,77,26,63,2,15,37,1,4,65,0,80,451,13,56,3,5,10,363,12,6,5,15,15,2,43,0,222,15,44,0
0,92,11,390,430,5,5,10,24,26,126,86,77,30,63,0,18,37,1,4,65,0,80,467,13,56,3,3,10,368,1,0,5,15,17,2,29,0,231,18,44,0
0,92,18,386,446,6,5,10,13,26,129,86,59,32,55,0,13,12,3,4,76,0,80,467,13,65,3,5,13,362,1,0,5,7,3,2,31,0,238,18,44,0
0,101,21,390,425,7,5,10,23,26,134,86,64,47,48,7,6,17,3,4,78,0,72,467,21,65,3,7,13,371,1,0,8,17,3,2,39,3,242,22,44,0
0,112,21,394,439,3,5,0,19,26,147,86,53,57,51,7,12,21,3,4,76,0,75,467,21,65,3,7,4,359,1,0,8,17,9,5,40,6,247,22,44,0
0,112,13,386,445,9,0,7,40,8,161,10,66,57,51,19,7,27,3,4,80,0,71,447,10,65,3,4,5,368,0,0,13,11,7,5,32,11,247,10,56,0
0,112,13,387,418,9,2,7,36,16,179,10,41,52,100,19,9,19,7,4,73,0,56,449,12,65,3,8,5,372,1,0,13,11,13,8,35,9,258,10,56,4
0,113,13,380,431,13,5,9,44,16,176,17,43,49,100,24,17,24,8,4,73,0,57,453,14,68,3,8,5,372,2,5,13,11,46,9,43,11,260,13,56,0
0,123,3,424,444,15,5,18,39,16,189,17,36,49,59,18,11,23,5,4,75,0,57,459,14,68,3,4,5,365,2,9,16,5,39,10,44,6,260,6,56,0
0,123,10,410,448,17,19,23,51,17,199,21,29,54,63,18,2,21,5,4,77,0,60,459,14,68,3,13,5,366,10,9,16,8,39,12,51,10,260,6,56,0
0,67,15,418,430,22,24,28,24,12,198,33,30,54,64,21,7,28,12,4,87,0,62,434,6,68,3,13,8,369,10,11,11,8,39,12,54,8,266,8,56,0
0,67,15,419,436,24,24,30,13,12,189,33,20,54,64,25,14,16,16,4,89,0,61,444,6,68,3,13,17,371,13,13,11,12,30,6,60,8,280,2,60,0
0,67,15,409,440,24,20,22,16,12,192,31,33,56,64,7,14,17,11,7,86,0,61,451,8,72,3,13,17,366,11,8,11,16,30,9,42,2,280,10,60,0
0,67,15,410,431,9,30,24,18,12,188,33,33,46,12,11,10,15,11,3,81,0,72,462,8,72,3,13,17,366,11,11,15,25,30,9,54,7,281,10,61,0
0,70,19,403,431,11,34,26,23,12,179,33,39,49,12,15,17,20,11,3,82,0,78,468,8,72,3,16,24,363,21,11,15,18,30,8,59,10,281,9,61,0
0,70,17,405,441,11,20,27,21,6,182,33,18,66,12,9,23,21,12,3,82,0,77,439,4,26,3,9,28,367,10,13,6,18,30,11,40,17,285,9,61,0
0,71,17,399,433,16,20,6,60,6,192,41,21,67,12,9,21,36,4,3,88,0,82,447,4,26,3,9,17,364,10,13,9,18,30,19,57,14,285,9,61,0
0,71,17,393,436,13,21,6,44,10,197,50,27,65,15,11,14,29,6,3,86,0,76,450,7,26,3,12,17,372,10,17,9,7,0,16,66,20,285,1,61,0
0,73,63,404,453,13,31,9,52,10,205,54,28,64,6,11,21,37,6,3,78,0,69,453,7,26,3,12,17,373,10,17,9,7,2,21,76,10,288,1,61,0
0,73,51,389,455,13,23,10,47,15,203,28,5,64,6,3,27,29,6,3,79,0,72,465,7,40,3,4,17,373,0,14,9,13,6,21,51,30,288,1,63,0
0,78,51,394,428,14,25,5,50,13,208,28,7,67,6,5,27,32,7,3,77,0,77,444,5,25,3,6,5,361,0,14,3,6,6,16,62,20,124,0,22,0
0,81,53,390,437,11,29,11,14,16,211,28,9,64,6,9,22,28,7,3,76,0,74,488,12,25,3,6,5,367,4,14,3,10,7,17,63,22,138,0,24,0
0,81,7,393,447,15,18,20,7,16,228,28,21,64,6,9,14,30,8,3,67,0,74,488,22,25,3,10,8,366,4,7,4,10,16,18,26,7,138,8,26,0
0,86,9,379,458,15,18,20,18,21,235,28,38,64,8,9,16,38,13,3,67,0,73,488,26,25,3,10,10,366,4,14,4,5,10,5,32,7,142,8,26,0
0,86,11,390,471,19,18,16,12,21,225,34,38,55,5,14,22,28,8,3,59,0,70,488,37,29,3,10,9,367,4,14,4,5,10,14,46,5,147,8,26,0
0,86,13,410,470,19,22,16,25,9,209,36,41,49,10,21,21,48,9,3,59,0,64,459,32,15,0,14,9,372,4,14,12,5,11,14,52,18,150,8,26,0
0,89,6,404,478,12,4,17,21,9,209,22,34,51,10,16,13,35,10,3,54,0,68,463,32,16,0,4,9,376,0,16,17,6,8,17,48,13,154,6,26,0
0,93,6,402,490,13,13,17,29,9,217,31,42,52,10,16,14,40,16,3,54,0,61,472,32,20,0,4,16,376,2,16,17,6,8,17,51,21,157,7,32,0
0,94,6,395,494,27,13,1,14,18,213,33,20,49,15,16,14,13,8,3,54,0,46,470,32,23,0,4,11,365,2,16,17,6,8,17,57,11,159,11,38,0
0,96,0,410,493,30,9,1,31,18,213,33,23,52,20,3,15,34,9,0,52,0,48,469,32,26,0,0,12,373,2,7,21,5,12,13,27,13,164,11,38,0
0,45,7,394,495,31,9,5,25,9,226,33,8,52,20,11,19,32,9,0,50,0,54,444,25,14,0,0,14,388,8,7,20,7,16,13,33,5,168,11,41,0
0,47,7,393,516,35,10,5,33,14,232,36,12,59,23,11,17,39,17,0,54,0,54,455,27,14,0,0,16,388,8,12,20,8,22,15,45,5,178,11,41,0
0,47,15,394,515,35,11,6,19,21,229,36,17,56,30,11,7,19,13,0,54,0,59,469,27,14,0,0,5,372,8,12,21,7,20,7,50,4,178,10,41,0
0,55,17,393,437,40,6,8,20,29,241,31,25,60,30,8,23,22,20,0,54,0,60,468,27,17,0,2,8,371,6,8,26,7,20,7,43,7,180,10,49,0
0,55,18,400,445,20,9,8,30,29,241,31,17,59,22,18,23,27,20,0,40,0,65,467,30,17,0,2,9,368,6,15,26,7,20,14,52,16,180,10,49,0
0,55,18,390,447,20,12,8,27,23,251,31,18,72,21,18,10,26,20,0,46,0,69,431,5,3,0,2,10,368,6,15,12,5,5,7,57,16,189,10,53,0
0,55,3,400,383,29,10,4,29,23,251,31,30,73,28,23,8,29,14,0,58,0,70,432,8,3,0,4,8,354,0,7,12,12,15,12,42,9,197,10,55,0
0,55,3,405,378,33,10,6,19,23,265,35,25,73,28,23,7,30,16,0,53,0,80,449,8,3,0,4,9,368,2,9,23,12,18,12,50,10,201,12,55,0
0,63,5,414,382,33,53,6,33,23,263,35,42,73,29,23,13,53,17,0,49,2,78,453,8,3,0,4,9,372,4,9,23,9,18,8,51,5,201,2,55,1
0,65,5,419,391,21,55,6,23,23,244,40,36,70,29,26,20,49,22,0,49,0,78,463,8,3,0,6,9,372,14,9,23,13,24,10,65,6,202,2,55,0
0,71,2,409,394,21,45,4,34,5,237,12,50,76,19,19,16,50,8,0,45,0,72,444,7,0,0,4,5,364,14,11,13,13,25,18,33,14,202,2,36,0
0,71,2,413,405,21,50,6,14,5,232,12,28,87,19,29,14,30,12,0,51,0,72,447,9,0,0,8,5,371,14,18,16,8,12,13,35,17,208,0,36,0
0,71,2,400,417,29,50,12,18,5,279,12,47,91,19,29,19,38,12,0,62,0,67,447,9,0,0,8,7,375,14,18,17,17,21,13,38,18,208,0,36,0
0,87,0,411,421,21,50,12,14,13,251,14,26,95,20,15,21,24,12,0,65,0,67,451,9,0,0,4,7,375,0,16,17,17,21,13,8,18,208,0,36,0
0,87,2,406,438,21,50,12,20,15,266,14,30,85,20,15,19,28,10,0,63,0,53,452,9,0,0,4,3,373,4,17,17,11,9,7,23,11,208,3,36,0
0,87,9,414,445,21,53,13,23,19,249,23,10,81,1,17,11,16,10,0,76,0,56,425,6,4,0,4,4,373,5,17,14,11,9,7,24,11,254,3,36,0
3,89,12,419,449,21,54,13,20,22,232,59,12,81,1,17,5,22,12,0,76,0,67,432,6,4,0,11,8,364,15,20,16,14,9,11,27,6,255,5,36,0
0,89,13,416,454,12,4,30,23,22,232,52,7,73,5,3,10,34,20,0,73,0,63,443,6,4,0,7,8,377,20,4,18,5,12,6,20,19,258,5,36,0
0,95,20,423,454,7,4,20,15,23,258,52,14,74,5,3,10,28,22,0,75,0,69,443,6,6,0,7,5,373,22,20,18,5,12,6,23,16,263,5,36,0
0,95,31,420,454,7,13,20,19,23,265,56,35,63,7,3,14,31,24,0,75,0,72,455,8,6,0,16,5,373,25,20,18,5,12,10,33,18,264,5,36,3
0,63,19,421,428,7,10,20,17,14,264,56,34,65,9,1,15,9,26,0,84,0,72,433,4,7,0,19,5,373,10,16,14,2,12,5,18,2,145,2,36,0
0,63,19,414,423,11,10,23,17,14,257,56,59,63,10,2,3,16,27,0,85,1,75,443,4,7,0,19,13,373,10,16,14,2,14,12,31,2,148,3,36,0
0,63,26,415,436,4,18,7,19,14,255,56,37,63,10,6,8,12,11,0,82,0,64,452,14,7,0,19,8,362,11,19,14,3,14,12,34,5,160,4,36,0
0,68,26,426,416,5,19,10,30,15,254,56,37,69,10,6,18,31,15,0,81,2,64,468,18,10,0,19,8,367,11,19,14,1,8,8,37,5,160,5,37,0
0,68,7,415,423,5,15,10,24,15,282,9,12,70,17,5,17,33,22,0,81,0,65,468,18,10,0,13,8,362,1,14,14,1,9,8,36,5,183,7,40,0
0,68,7,427,431,10,15,10,12,4,284,9,12,67,19,5,12,37,24,0,81,0,61,442,18,7,0,13,49,363,9,22,9,3,13,11,40,5,199,9,47,0
0,71,7,414,411,9,15,9,9,4,281,9,14,67,12,5,12,12,13,0,89,0,61,442,19,12,0,13,41,383,11,22,11,12,11,3,43,0,200,6,47,0
0,71,0,416,409,10,5,9,17,6,288,10,29,67,12,0,14,21,13,0,89,0,59,445,19,12,0,3,42,383,10,26,11,12,11,5,51,0,200,7,51,0
0,71,0,410,412,13,5,9,23,19,290,13,34,65,15,0,20,21,19,0,89,0,56,445,19,12,0,3,42,369,10,33,12,42,11,9,56,2,202,11,51,0
0,71,6,418,421,13,5,9,23,19,297,13,36,60,15,2,24,23,20,0,86,0,56,461,19,12,0,7,42,369,10,33,12,40,0,6,57,9,202,6,66,0
0,71,6,431,408,10,5,9,30,19,240,20,23,63,17,4,19,11,13,0,79,0,59,444,3,19,0,10,12,362,13,34,15,44,0,6,70,9,202,12,30,0
0,71,8,424,417,12,0,16,35,22,232,11,35,77,9,4,20,11,13,0,77,0,60,446,3,22,0,7,12,364,3,17,15,47,0,12,46,9,203,12,33,0
0,71,16,428,421,13,1,17,41,30,229,11,38,77,12,7,17,13,13,0,65,8,59,450,17,22,0,7,12,366,6,20,15,41,6,6,48,10,205,7,33,0
0,71,17,413,411,19,3,30,41,34,223,11,18,79,12,11,24,22,13,0,57,0,59,459,17,22,0,12,15,366,6,20,20,41,6,6,51,11,208,10,33,0
0,74,13,420,411,19,3,31,45,39,227,12,24,75,14,9,38,37,14,0,52,0,55,459,17,22,0,9,15,358,3,5,22,41,6,6,18,11,212,10,33,0
0,76,15,428,416,15,3,31,30,25,228,17,17,79,15,11,30,41,14,0,51,0,55,436,15,14,0,9,15,367,3,5,10,41,6,0,27,11,219,10,33,0
3,76,15,437,400,16,3,31,33,28,241,25,21,78,15,15,17,48,17,0,61,0,43,479,15,14,0,46,15,365,5,8,10,43,6,0,32,0,223,10,38,0
0,77,15,445,391,16,7,46,21,32,228,25,20,75,11,15,7,23,17,0,61,0,46,479,15,14,0,46,15,365,5,8,13,43,6,0,37,0,231,14,38,0
0,79,5,419,396,16,4,56,12,36,236,32,22,75,11,8,11,27,13,0,65,0,46,479,15,14,0,40,2,359,4,5,13,6,4,2,24,0,241,11,38,0
0,79,5,426,408,10,4,58,18,41,231,36,17,68,11,19,15,17,13,0,65,0,48,479,46,17,0,40,7,365,4,8,13,6,4,4,25,2,244,11,41,0
0,20,9,411,391,10,4,61,15,19,231,36,17,70,14,19,14,21,24,0,56,0,48,449,35,3,0,40,7,359,4,8,5,13,4,6,32,2,247,13,42,0
0,22,5,420,405,10,12,61,31,19,232,43,14,80,16,11,25,16,24,0,55,0,49,449,43,5,0,40,8,368,2,5,5,7,4,9,11,8,247,5,42,0
0,34,15,425,409,20,12,48,34,22,237,48,28,78,5,13,33,18,11,0,55,0,49,454,43,5,0,42,8,358,14,5,5,7,4,9,19,6,248,5,49,0
0,38,18,424,388,20,12,48,48,22,243,48,52,75,8,13,22,21,16,0,48,0,48,461,43,5,0,42,8,362,14,5,7,7,4,9,19,9,252,5,52,0
7,47,19,424,398,24,20,48,38,25,258,52,45,81,8,13,6,19,23,0,43,0,48,465,43,5,0,42,8,354,14,9,7,0,0,5,20,3,256,3,52,0
0,53,16,422,401,24,13,48,42,8,250,38,55,81,8,2,12,26,30,0,42,0,52,466,47,2,0,2,8,359,17,4,4,0,0,5,18,3,256,5,52,0
0,54,19,430,381,29,13,48,34,12,261,44,39,89,16,4,19,28,19,0,45,0,52,466,47,2,0,2,1,353,17,7,5,0,0,5,25,7,262,5,52,0
0,64,19,416,389,29,16,48,18,12,247,44,44,97,11,7,26,39,21,0,45,0,50,466,47,2,0,2,2,354,17,9,6,0,0,5,25,9,266,2,63,0
0,64,6,429,391,13,13,48,16,12,251,48,23,95,11,6,23,28,23,0,44,0,43,466,48,2,0,0,2,342,5,5,7,0,0,5,21,13,269,3,67,0
0,64,6,421,394,13,18,48,2,12,249,48,26,95,11,12,16,32,23,0,45,0,47,466,48,2,0,0,2,357,5,5,14,5,0,8,29,18,276,3,67,0
0,64,11,417,377,13,19,0,10,4,249,48,11,93,11,12,12,22,13,0,46,0,54,438,20,0,0,12,1,350,7,5,10,5,0,6,35,9,137,7,40,0
0,65,16,420,386,18,19,0,21,4,234,50,23,97,17,12,8,33,13,0,40,0,53,455,20,0,0,14,1,350,13,9,10,5,7,6,38,13,139,10,40,0
0,69,14,406,390,9,6,7,29,16,219,13,19,97,17,9,15,33,13,0,41,0,53,468,22,4,0,14,1,344,8,4,14,14,7,10,56,10,154,10,45,0
0,69,14,414,369,9,6,11,19,16,218,13,28,104,54,9,16,34,15,0,38,0,51,477,24,4,0,17,5,361,8,4,24,11,7,6,61,11,160,23,45,0
0,79,23,392,369,11,6,11,33,17,224,13,21,99,54,16,7,20,11,0,38,0,47,477,24,4,0,17,4,367,8,4,24,15,7,17,75,8,160,23,46,0
0,80,16,398,378,13,4,11,24,15,226,13,29,88,56,10,8,20,11,0,38,0,49,476,9,4,0,24,4,371,2,0,17,19,9,17,58,10,162,23,50,0
0,80,18,387,365,4,4,14,32,15,225,18,29,77,56,14,5,22,42,0,40,0,50,484,11,9,0,28,12,369,6,0,17,8,4,13,74,6,166,14,50,5
0,80,18,389,368,6,4,17,26,19,216,18,36,83,56,14,5,31,45,0,41,0,51,486,14,9,0,28,14,369,6,3,18,9,11,13,74,10,170,14,50,0
0,82,18,396,381,10,4,6,22,19,219,18,85,78,43,17,4,44,35,0,45,0,44,486,14,14,0,28,10,367,6,10,26,9,11,13,81,48,170,14,50,0
0,82,3,384,414,10,14,10,31,24,222,6,66,77,43,8,0,33,35,0,45,0,41,486,14,14,0,25,14,369,6,10,31,1,12,10,46,52,172,1,51,0
0,62,3,388,403,10,22,11,21,14,214,13,72,71,44,8,8,34,36,0,52,0,41,450,11,10,0,25,15,381,10,10,21,1,12,10,59,45,190,6,51,7
0,70,3,378,407,14,28,11,47,14,215,13,59,64,44,8,13,15,36,0,52,0,34,452,17,12,0,25,39,381,12,10,23,1,12,13,62,45,190,6,51,0
0,72,0,382,414,19,28,5,37,14,235,19,66,49,46,8,14,26,38,0,49,0,34,457,17,12,0,7,29,379,6,0,23,3,3,11,37,45,193,8,53,0
0,75,0,373,407,39,28,9,39,14,238,23,75,53,3,14,23,23,48,0,51,0,35,462,17,19,0,7,32,379,7,0,23,3,10,14,44,45,193,8,56,0
0,75,5,373,408,39,28,12,31,16,256,23,75,58,3,14,23,35,48,0,58,0,38,469,18,24,0,9,32,372,7,0,28,7,14,14,52,4,197,8,56,0
0,78,5,374,409,34,29,12,35,42,263,23,30,58,5,14,11,28,48,0,58,0,45,445,13,17,0,9,43,385,7,6,18,7,12,6,59,4,199,5,56,0
0,81,5,360,396,34,1,15,31,45,262,17,32,58,5,7,5,33,12,0,54,0,49,461,13,17,0,2,14,377,4,7,18,7,14,6,34,11,199,5,57,0
0,83,6,374,411,34,2,15,31,45,275,21,16,62,5,7,13,13,12,0,52,0,54,461,13,17,0,2,14,377,4,7,25,16,14,8,40,11,205,7,57,0
0,84,10,362,416,40,2,15,24,47,248,23,26,66,4,7,14,31,15,0,44,0,50,470,13,17,0,2,19,363,8,7,25,9,3,3,40,8,205,5,57,0
0,87,5,372,417,11,6,15,25,47,249,26,17,66,19,1,4,28,15,0,44,0,50,470,13,19,0,4,21,365,7,1,25,9,5,3,9,9,205,5,64,0
0,88,7,367,408,7,6,18,21,42,243,26,20,66,21,1,18,28,9,0,44,0,49,439,0,5,0,11,8,361,7,1,9,13,5,3,17,6,205,9,28,0
0,88,7,369,408,8,12,23,7,42,240,28,27,69,21,1,68,36,10,0,44,0,49,439,0,5,0,11,9,371,7,10,9,4,4,0,25,6,210,4,30,0
0,88,7,372,413,12,12,23,8,42,236,28,10,69,21,1,60,21,16,0,46,0,54,439,3,5,0,11,9,364,7,10,14,9,4,2,26,4,210,4,30,0
0,88,6,363,396,13,11,30,3,44,219,14,10,65,27,0,51,30,17,0,38,0,51,443,3,7,0,11,11,365,0,9,14,9,4,2,23,4,221,4,30,0
0,91,7,367,413,6,14,28,5,49,214,14,6,56,29,0,17,16,18,0,31,0,47,454,6,7,0,11,4,364,0,9,14,5,2,2,23,8,232,0,31,0
0,98,12,359,413,6,14,30,2,49,216,15,11,56,29,0,26,26,18,0,35,0,39,426,6,4,0,11,4,371,0,9,10,5,2,2,30,14,232,0,31,0
0,98,10,361,414,12,5,30,5,49,206,15,11,57,29,0,13,16,28,0,39,0,41,431,6,6,0,1,4,367,0,0,10,5,4,2,24,15,232,0,34,0
0,98,12,352,414,12,5,30,23,50,202,16,11,52,31,5,54,29,28,0,38,0,45,431,8,16,0,1,4,379,5,0,10,0,8,3,26,16,232,4,34,0
0,105,12,349,421,6,5,15,32,52,193,16,0,49,31,5,54,13,14,0,37,0,40,433,8,16,0,1,10,376,5,2,10,0,8,3,36,5,279,4,34,0
0,116,12,349,430,13,8,20,37,54,195,16,3,48,6,8,56,31,14,0,36,0,43,435,8,16,0,1,10,376,5,2,10,0,8,4,44,12,286,7,35,0
0,56,7,349,414,16,3,20,35,9,187,5,15,48,10,8,9,41,15,0,39,0,53,401,2,14,0,1,14,371,5,2,5,0,6,6,44,20,161,18,38,0
0,67,7,351,421,16,5,20,29,15,177,5,18,46,14,9,6,41,15,0,47,0,57,405,2,14,0,1,14,378,6,7,6,0,10,17,47,21,164,50,38,0
0,69,7,346,432,13,18,9,23,56,179,6,19,31,14,10,1,43,6,0,50,0,53,403,2,14,0,1,17,370,7,7,6,13,10,17,47,11,164,50,38,0
0,73,8,359,403,50,19,9,29,60,183,6,19,32,14,2,11,38,8,0,54,0,55,407,7,14,0,0,17,374,2,8,6,13,10,16,32,13,168,43,40,0
0,77,11,356,410,50,19,9,21,64,181,9,24,35,9,5,14,46,8,0,54,0,57,414,10,14,0,0,17,372,2,8,6,13,10,19,33,5,173,43,45,0
0,77,11,345,414,52,19,15,24,55,171,9,58,35,9,5,19,36,13,0,64,0,57,400,8,10,0,0,17,372,2,10,1,13,11,19,45,18,174,48,45,4
0,80,14,350,412,54,19,11,8,55,172,10,91,35,9,11,19,45,12,0,62,0,62,409,8,10,0,6,3,365,2,10,2,5,7,16,51,16,176,10,45,0
0,82,6,350,407,47,0,11,15,55,159,5,80,35,12,9,8,35,17,0,77,0,62,410,11,13,0,10,5,380,0,5,2,8,7,21,30,16,176,10,45,0
0,84,6,352,413,47,5,11,17,60,160,5,86,31,12,9,12,37,17,0,79,0,58,410,11,13,0,26,5,380,0,5,2,13,7,21,47,0,178,10,45,0
0,84,6,397,429,50,9,12,26,63,164,5,89,29,12,10,8,22,17,0,76,0,56,421,11,19,0,30,5,381,2,5,2,13,0,7,50,0,187,5,53,0
0,92,1,404,406,50,9,3,17,57,161,11,91,32,8,1,5,31,5,0,80,0,53,388,3,25,0,24,4,388,2,5,1,15,0,9,34,1,190,5,26,0
0,92,6,426,414,13,11,10,12,57,151,13,48,29,8,1,15,25,9,0,83,0,65,396,3,25,0,24,4,392,2,5,1,15,0,9,35,1,190,5,26,0
0,92,6,427,415,14,11,15,7,63,154,16,48,28,9,1,14,43,14,0,85,0,59,401,3,28,0,32,13,356,2,5,1,2,0,2,35,1,192,0,26,0
0,92,7,429,398,14,14,15,12,63,151,21,57,25,9,1,5,43,14,0,104,0,59,407,5,31,0,32,13,356,3,5,1,6,0,2,35,2,195,0,26,0
0,92,6,422,409,20,7,13,14,67,147,16,62,25,13,11,3,49,9,0,125,0,61,422,10,31,0,8,11,357,1,2,7,7,0,8,24,3,195,0,26,4
0,95,6,428,422,11,7,17,14,25,145,17,47,25,11,15,8,36,9,0,114,0,71,394,7,16,0,8,11,357,11,2,6,5,0,6,29,15,195,2,26,4
0,95,15,413,418,12,11,22,14,28,135,17,29,25,11,15,7,30,11,0,109,0,73,397,7,16,0,8,11,336,11,2,6,5,5,8,46,17,195,7,26,0
0,95,12,417,413,12,6,22,7,32,128,21,33,22,16,19,12,34,19,0,104,0,70,406,13,16,0,0,11,337,10,0,6,5,6,11,39,17,195,7,26,0
0,95,12,411,413,12,6,9,24,32,133,21,18,23,16,27,10,17,10,0,105,0,70,413,13,16,0,2,0,327,10,1,6,0,8,5,41,4,196,7,30,0
0,99,13,410,417,12,6,14,31,32,141,21,30,23,16,29,0,23,19,0,101,0,74,416,14,16,0,2,0,327,14,1,10,0,8,5,45,4,196,7,32,0
0,52,19,412,399,2,6,20,40,14,135,23,26,26,12,35,7,22,19,0,105,0,110,424,11,0,0,4,6,320,14,1,4,3,8,5,45,5,199,12,32,0
0,53,8,411,411,7,0,25,16,16,143,7,41,27,11,17,7,22,19,0,107,0,110,424,13,0,0,4,13,321,4,1,4,3,8,10,19,7,205,11,41,0
0,57,8,415,418,7,0,21,16,16,133,7,23,29,11,17,8,7,9,0,115,0,110,430,13,0,0,12,16,315,4,6,6,3,8,10,23,6,205,11,41,0
0,57,40,413,402,7,2,21,22,17,136,7,28,31,13,18,10,10,9,0,112,0,110,442,13,0,0,15,19,316,4,6,6,3,8,10,29,6,205,52,41,0
0,57,36,418,405,11,2,21,9,17,130,9,8,36,13,19,11,10,9,0,112,0,106,453,16,0,0,11,19,306,5,5,6,0,5,7,28,0,208,47,41,0
0,57,36,407,405,11,9,21,11,6,132,9,23,31,13,21,9,19,17,0,112,0,102,395,9,0,0,11,19,308,5,8,2,2,9,7,28,3,208,47,45,0
